,Unnamed: 0,title,time_since_posted,year,kilometers,trim,location,price,im_link
606,606,برلیانس,3 روز پیش,1397,90000,1.65 دنده ای,همدان / بازار بزرگ خودرو,575000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/575f91c7-732f-4fbd-bbb3-8dc781b88c0c/CarImage_638354715904539950_thumb_900_600.jpg?width=270
607,607,زوتی,3 روز پیش,1397,119000,1.6 لیتر اتوماتیک,تهران / آزادی,569000000.0,/images/default-images/default-car-white.svg
608,608,تیبا,3 روز پیش,1401,42000,SX بنزینی,لاهیجان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fc0a094d-99b3-4700-a5f4-27630155dde5/CarImage_638373149155239452_thumb_900_600.jpg?width=270
609,609,کیا,3 روز پیش,1390,250000,دنده ای,مشهد / راهنمایی,248000000.0,/images/default-images/default-car-white.svg
610,610,پراید,3 روز پیش,1386,278000,دنده ای,نور,130000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ef6019c1-39d0-4c65-acdf-745f4737202b/CarImage_638360096226294719_thumb_900_600.jpg?width=270
611,611,چانگان,3 روز پیش,2023,0,تیپ 3,کرج / عظیمیه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ecbdb0ea-5ce4-476c-a477-7320d4f22598/CarImage_638342737290423078_thumb_900_600.jpeg?width=270
612,612,کوییک,3 روز پیش,1399,83000,دنده ای,شهریار,287000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/857cc963-3ebd-46a8-972c-e740e0028c78/CarImage_638373142951712574_thumb_900_600.jpeg?width=270
613,613,پراید,3 روز پیش,1398,69000,SE,شهریار,249000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c360be08-5f23-447b-ae9f-968deb540ccb/CarImage_638373141152894802_thumb_900_600.jpg?width=270
614,614,کیا,3 روز پیش,1397,133000,1.6 لیتر آپشنال,تهران / یوسف‌آباد,1080000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6cc8196b-53cb-410f-aebf-1e972e86fb17/CarImage_638373137693617791_thumb_900_600.jpeg?width=270
615,615,چانگان,3 روز پیش,1396,65000,اتوماتیک,اصفهان / بزرگمهر,770000000.0,/images/default-images/default-car-white.svg
616,616,کوییک,3 روز پیش,1400,63000,دنده ای,تهران / ایرانشهر,298000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9455cf76-4235-415f-b4a3-dbd9cc62213d/CarImage_638373136289612812_thumb_900_600.jpg?width=270
617,617,شاهین,3 روز پیش,1400,20700,دنده ای,تهران / زرگنده,525000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e35dc0df-230b-4aa5-b791-0cbd8312c47e/CarImage_638373195286569286_thumb_900_600.jpg?width=270
618,618,شاهین,3 روز پیش,1401,28000,دنده ای,ساری,540000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5b43e0b8-75fc-44ac-899b-00875d6420e2/CarImage_638373131086059797_thumb_900_600.jpg?width=270
619,619,پراید,3 روز پیش,1384,287000,دنده ای,تهران / مهرآباد جنوبی,126000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/49b7f485-972f-4c58-991f-05ee0f942a24/CarImage_638373125695166850_thumb_900_600.jpg?width=270
620,620,تیبا,3 روز پیش,1393,124000,SX,تهران / مرزداران,245000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/f298f15b-f14f-47d2-84be-bb4c611a54b9/CarImage_638373224233420371_thumb_900_600.jpg?width=270
621,621,کیا,3 روز پیش,1396,82000,2.0 لیتر آپشنال,ساری,1350000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/13946256-93cd-4d69-a46e-4c53cafe845f/CarImage_638374016055948136_thumb_900_600.jpg?width=270
622,622,ساینا,3 روز پیش,1399,0,دنده ای,تهران / خانی‌آباد نو,310000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/afab22e9-d2d9-43ed-bf24-1d990f0c253e/CarImage_638373109767598951_thumb_900_600.jpg?width=270
623,623,زوتی,3 روز پیش,1398,106000,1.6 لیتر اتوماتیک,شهریار,560000000.0,/images/default-images/default-car-white.svg
624,624,شاهین,3 روز پیش,1400,47000,دنده ای,اصفهان / خرم,495000000.0,/images/default-images/default-car-white.svg
625,625,شاهین,3 روز پیش,1401,0,دنده ای,تهران / مجیدآباد,547000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c8954388-ef6b-4560-89bd-30618eaa4303/CarImage_638373084704707389_thumb_900_600.jpg?width=270
626,626,پراید,3 روز پیش,1393,0,SE,تهران / پونک,,/images/default-images/default-car-white.svg
627,627,کوییک,3 روز پیش,1401,0,اتوماتیک,تهران / ستارخان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d2c23d81-4cce-4dc4-a807-e0c0862a0ffa/CarImage_638373082032801070_thumb_900_600.jpeg?width=270
628,628,شاهین,3 روز پیش,1402,0,دنده ای,تهران / فاطمی,598000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d0478a7c-256a-4d57-a1e0-a1b90633f42e/CarImage_638372048191181023_thumb_900_600.jpeg?width=270
629,629,پراید,3 روز پیش,1391,241000,EX,تهران / تهرانپارس شرقی,174000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/803827d1-28bd-4902-8f15-ecde1355a174/CarImage_638373073934143811_thumb_900_600.jpg?width=270
630,630,کوییک,3 روز پیش,1401,50000,دنده ای,بابل,308000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/1084ca4c-39e6-4e76-9a32-558e61618264/CarImage_638373073128875639_thumb_900_600.jpeg?width=270
631,631,پراید,3 روز پیش,1385,280000,دنده ای,کرج / حصارک,89000000.0,/images/default-images/default-car-white.svg
632,632,کوییک,3 روز پیش,1402,0,دنده ای,قزوین,355000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/91f033a9-9042-4365-b4c7-22a76eba9911/CarImage_638373062271743605_thumb_900_600.jpeg?width=270
633,633,تیبا,3 روز پیش,1396,137000,EX,اصفهان / امیریه,239000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/87be2e61-0119-4f7a-aef3-6c8eefb45689/CarImage_638373054675130616_thumb_900_600.jpg?width=270
634,634,پراید,3 روز پیش,1394,170000,SE,اصفهان / ابر,207000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/3d3c901c-d965-4c3f-99fd-fdfb5c12a4d4/CarImage_638373052665273882_thumb_900_600.jpg?width=270
635,635,پراید,3 روز پیش,1396,64000,SE,تهران / سهروردی,240000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/36151ae1-4a7a-48e4-b937-2c7efd73b016/CarImage_638373045039596379_thumb_900_600.jpg?width=270
636,636,ساینا,3 روز پیش,1402,0,اتوماتیک,شیراز / زرهی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5bb89a6c-f1c4-4651-8a12-5cd6046ac119/CarImage_638373039122350185_thumb_900_600.jpeg?width=270
637,637,پراید,3 روز پیش,1395,173000,SE,تهران / عباس‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/552f338e-a612-407f-b2ab-41fba5dabf8a/CarImage_638373037250406616_thumb_900_600.jpg?width=270
638,638,پراید,3 روز پیش,1402,0,SE,تهران / نارمک,,/images/default-images/default-car-white.svg
639,639,کوییک,3 روز پیش,1401,36000,دنده ای,تهران / آهنگ,317000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/3ec05bd7-d350-4585-98c9-7ab9f39d2834/CarImage_638373024140133055_thumb_900_600.jpg?width=270
640,640,شاهین,3 روز پیش,1402,0,دنده ای,اسلام شهر,605000000.0,/images/default-images/default-car-white.svg
641,641,چانگان,3 روز پیش,1396,80000,اتوماتیک,نور,740000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8dd909eb-6ad6-4837-94b3-fe0734b911a2/CarImage_638373017989820137_thumb_900_600.jpeg?width=270
642,642,پراید,3 روز پیش,1387,458000,ساده,تهران / جی,134000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/eeb4cd44-80e7-439e-9850-1c987c377380/CarImage_638373017949561032_thumb_900_600.jpg?width=270
643,643,کوییک,3 روز پیش,1401,0,اتوماتیک,تهران / سعادت‌آباد,420000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e38d47c6-191a-4928-adf1-5934eb29ef71/CarImage_638363630899793515_thumb_900_600.jpg?width=270
644,644,کیا,3 روز پیش,1396,98000,2.0 لیتر ساده,تهران / زعفرانیه,1240000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/4778e041-ae36-4e79-a862-8af0b97b3c61/CarImage_638373012810284755_thumb_900_600.jpeg?width=270
645,645,کوییک,3 روز پیش,1402,0,اتوماتیک,تهران / جمهوری,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e8cb1109-fee5-47a5-b25d-5d12e1126ac3/CarImage_638373006915692195_thumb_900_600.jpg?width=270
646,646,سیتروئن,3 روز پیش,1387,393000,2.0 لیتر SX,تهران / صادقیه,380000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/4889237f-41b1-4e90-a76f-8a441fa4b5e8/CarImage_638372999696503988_thumb_900_600.jpeg?width=270
647,647,تیبا,3 روز پیش,1395,70952,SX بنزینی,تهران / کهریزک,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/953ec882-ab4a-43c6-954a-dff6f26ca288/CarImage_638373026261461051_thumb_900_600.jpg?width=270
648,648,زوتی,3 روز پیش,2014,219000,اتوماتیک,لاهیجان,550000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9c9f53f8-62c8-41dc-a8b6-fea75f133818/CarImage_638372988795208769_thumb_900_600.jpg?width=270
649,649,شاهین,3 روز پیش,1402,0,دنده ای,کرج / گلشهر,598000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9ff13923-7443-42ff-8aaf-779dac9166e5/CarImage_638372987405426142_thumb_900_600.jpg?width=270
650,650,پراید,3 روز پیش,1397,168000,SE,تهران / نظام‌آباد,220000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/eb01f1e7-e04d-44c3-9925-355c5feed077/CarImage_638372987080470534_thumb_900_600.jpg?width=270
651,651,پراید,3 روز پیش,1376,0,دنده ای,نکا,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5ea10490-47a0-448c-9137-e1cb7d2e3a74/CarImage_638372983505929776_thumb_900_600.jpg?width=270
652,652,کیا,3 روز پیش,1397,140000,2.0 لیتر آپشنال,تهران / سعادت آباد,1370000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/b760a300-4a40-42a3-80e3-354637ff4001/CarImage_638372978791738392_thumb_900_600.jpg?width=270
653,653,پراید,3 روز پیش,1388,0,دنده ای,اصفهان / بهارستان,,/images/default-images/default-car-white.svg
654,654,برلیانس,3 روز پیش,1397,62800,1.65 اتوماتیک,تهران / گیشا (کوی نصر),688000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a68c54a6-863e-4799-82b1-c8093ac6dc8d/CarImage_638373077154079500_thumb_900_600.jpeg?width=270
655,655,شاهین,3 روز پیش,1402,0,دنده ای,تهران / پیروزی,589000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6ad69286-40e5-4b4a-af71-93817387c6df/CarImage_638372967249456189_thumb_900_600.jpeg?width=270
656,656,کیا,3 روز پیش,1398,41500,2.0 لیتر آپشنال,بابل,1550000000.0,/images/default-images/default-car-white.svg
657,657,پراید,3 روز پیش,1396,120000,SE,نور,240000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8836e7d1-7a0b-484f-98d8-71f79041e023/CarImage_638372959005398207_thumb_900_600.jpg?width=270
658,658,تیبا,3 روز پیش,1399,86900,EX,شیراز / شهرک جماران,272000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6f1b0e42-105e-4851-b3f6-e32d7d221662/CarImage_638372956388548930_thumb_900_600.jpg?width=270
659,659,کوییک,3 روز پیش,1401,10000,دنده ای,تهران / آرژانتین,327000000.0,/images/default-images/default-car-white.svg
660,660,چانگان,3 روز پیش,1397,80000,اتوماتیک,کرج / مهرویلا,785000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/97d90464-7af3-40d6-8c72-798722565283/CarImage_638372949600456047_thumb_900_600.jpg?width=270
661,661,پراید,3 روز پیش,1395,132000,SE,تهران / آرژانتین,220000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6167e97f-cf70-42bc-85ec-a2833977c0dc/CarImage_638372949530408101_thumb_900_600.jpg?width=270
662,662,کیا,3 روز پیش,1397,126000,2.0 لیتر آپشنال,تهران / الهیه,1380000000.0,/images/default-images/default-car-white.svg
663,663,کوییک,3 روز پیش,1401,0,دنده ای,ساوه,328000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/dfce4a76-2d64-4e2c-85e9-3ea307bb615d/CarImage_638372922838547667_thumb_900_600.jpg?width=270
664,664,کوییک,3 روز پیش,1400,0,دنده ای,شمیرانات,307000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/19e8c1bc-c518-4c89-805d-677c944f967a/CarImage_638372922260529961_thumb_900_600.jpeg?width=270
665,665,سیتروئن,3 روز پیش,2011,170000,اتوماتیک,تهران / ابتدای خیابان شهید بهشتی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/1bacba5d-0d65-4ecd-a12f-aac6f4f2539a/CarImage_638314194867333132_thumb_900_600.jpeg?width=270
666,666,کوییک,3 روز پیش,1400,0,دنده ای,کرمانشاه,,/images/default-images/default-car-white.svg
667,667,تیبا,3 روز پیش,1395,90000,EX,شهریار,239000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0099137a-5642-4824-8aaf-bde5cdc60030/CarImage_638373064297475850_thumb_900_600.jpg?width=270
668,668,ساینا,3 روز پیش,1399,0,دنده ای,تهران / یوسف‌آباد,305000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/b09e6a67-4126-4a25-b3db-8520fd8e6697/CarImage_638358605335508484_thumb_900_600.jpeg?width=270
669,669,ساینا,3 روز پیش,1402,0,دنده ای بنزینی,کرج / مهرویلا,360000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/65181c21-087d-4890-936e-8742f0a36911/CarImage_638372901857925126_thumb_900_600.jpg?width=270
670,670,پراید,3 روز پیش,1389,212000,SX,اصفهان / هشت بهشت,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/bf9e18ec-7cb6-48fc-8706-ec4c4ad64ab0/CarImage_638372901091466965_thumb_900_600.jpg?width=270
671,671,چانگان,3 روز پیش,2023,0,تیپ 2,تهران / ستارخان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/617e2261-1557-4aeb-aa30-f882633e37a4/CarImage_638372896095902010_thumb_900_600.jpg?width=270
672,672,کوییک,3 روز پیش,1402,0,دنده ای,تهران / جردن,352000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/00f6bb56-b6df-46b1-ab44-0c6bc3e80239/CarImage_638372894763911669_thumb_900_600.jpg?width=270
673,673,شاهین,3 روز پیش,1402,0,دنده ای,تهران / شهرک غرب,597000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/16b7166c-1587-41dc-8a01-3c8439bea20b/CarImage_638353859757765243_thumb_900_600.jpeg?width=270
674,674,کوییک,3 روز پیش,1400,23000,دنده ای,تهران / فاطمی,315000000.0,/images/default-images/default-car-white.svg
675,675,کیا,3 روز پیش,1397,94000,2.0 لیتر آپشنال,تهران / 17 شهریور,1415000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/dd18a22a-4229-4b0b-ba65-bcecab4812be/CarImage_638372886127283788_thumb_900_600.jpeg?width=270
676,676,شاهین,3 روز پیش,1402,0,دنده ای,تهران / آزادی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fb1715a1-81b6-4fd6-a579-85ec7aa0d237/CarImage_638372885622813603_thumb_900_600.jpg?width=270
677,677,ساینا,3 روز پیش,1402,0,دنده ای گازسوز,تهران / آزادی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6405d800-2799-4e28-be4d-24649ef85c26/CarImage_638372884098066867_thumb_900_600.jpg?width=270
678,678,کوییک,3 روز پیش,1402,0,دنده ای,تهران / آزادی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/378d2b4f-b7dc-4280-934a-0fc26d01fa7b/CarImage_638372881964777262_thumb_900_600.jpg?width=270
679,679,کیا,3 روز پیش,1396,88000,2.0 لیتر ساده,تهران / سعادت آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ec94ffaa-b0aa-431c-9071-31d6d13ff3e4/CarImage_638372878059020508_thumb_900_600.jpeg?width=270
680,680,پراید,3 روز پیش,1382,350000,دنده ای,رباط کریم,73000000.0,/images/default-images/default-car-white.svg
681,681,چانگان,3 روز پیش,2023,0,تیپ 3,تهران / جمهوری,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fe51e8b9-6cf5-4b4b-bc23-ffba00935b70/CarImage_638372869058051965_thumb_900_600.jpg?width=270
682,682,پراید,3 روز پیش,1399,39000,SE,تهران / پاسداران,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/51c3d7df-d770-4993-ad65-c1469f8f5037/CarImage_638372864041696843_thumb_900_600.jpeg?width=270
683,683,پراید,3 روز پیش,1397,95000,SE,قزوین,252000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/da3605e6-86dc-4e4f-ba32-18a426c8ab68/CarImage_638370698392084231_thumb_900_600.jpg?width=270
684,684,پراید,3 روز پیش,1387,272000,دنده ای,تهران / سیدخندان,153000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9eecad98-e700-4f7d-90dd-27e8b7a960d4/CarImage_638372861687800244_thumb_900_600.jpg?width=270
685,685,کوییک,3 روز پیش,1401,21000,دنده ای,تهران / 17 شهریور,318000000.0,/images/default-images/default-car-white.svg
686,686,ساینا,3 روز پیش,1397,91000,دنده ای,ری,275000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/b2cf3666-658e-472d-af39-8664867f1cbd/CarImage_638372856735311869_thumb_900_600.jpg?width=270
687,687,ساینا,3 روز پیش,1402,0,دنده ای بنزینی,اصفهان / چهار باغ عباسی,,/images/default-images/default-car-white.svg
688,688,شاهین,3 روز پیش,1402,0,دنده ای,رامسر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/db708c58-6711-4d73-a8d3-ead17e7bb2b7/CarImage_638372852286088867_thumb_900_600.png?width=270
689,689,چانگان,3 روز پیش,2023,0,تیپ 3,تهران / نیاوران,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5e0f4cfb-9216-44e3-9759-05ded2bd5490/CarImage_638339177991720072_thumb_900_600.jpg?width=270
690,690,کوییک,3 روز پیش,1400,31000,دنده ای,تهران / شهرک غرب,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5964d59a-0c7c-4058-ae18-454962651052/CarImage_638372850928472749_thumb_900_600.jpg?width=270
